best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,lat,lon,min_dist_to_city_mi
KEC-62,26.36,95.75,0,False,32.5,-118.5,78.8331006707743
WWG-21,44.09,75.32,0,False,33.0,-118.5,52.78365988429775
WXL-89,16.91,20.48,0,False,36.0,-118.5,30.1152443979719
KIH-62,8.25,46.54,0,False,36.5,-118.5,33.87779201496565
WWF-59,27.53,34.68,0,False,38.0,-118.5,37.128242360082695
WWF-59,69.47,14.66,1,True,38.5,-118.5,65.92715844427008
WWF-59,60.77,40.17,1,True,39.0,-118.5,35.965026228636695
WWG-20,34.01,53.76,0,False,40.0,-118.5,39.23677378575503
WXL-29,63.36,52.12,1,True,40.5,-118.5,51.738968243251136
WXL-29,38.9,38.2,0,False,41.0,-118.5,40.497777237818454
WWG-20,20.13,130.75,0,False,41.5,-118.5,54.68210881186653
KHB-30,6.25,113.27,0,False,42.0,-118.5,82.01896134883914
WXL-29,-1.12,109.58,0,False,42.5,-118.5,113.36225537265337
KHB-30,25.33,50.73,0,False,43.0,-118.5,102.70953732678998
KHB-30,15.34,32.03,0,False,43.5,-118.5,84.28128530579623
WNG-560,40.14,33.69,0,False,44.0,-118.5,62.884642156632935
WWF-58,26.6,121.45,0,False,44.5,-118.5,37.939046788846106
WNG-560,26.55,55.59,0,False,45.0,-118.5,30.131413158905584
WXM-48,32.55,87.37,0,False,47.5,-118.5,43.005690770347556
WXL-86,25.3,64.38,0,False,48.0,-118.5,46.7513918913116
WWF-49,-1.04,45.93,0,False,49.0,-118.5,41.72568279176337
,0.0,,0,False,25.0,-118.0,525.6629344907288
,0.0,,0,False,25.5,-118.0,491.2935627326917
,0.0,,0,False,26.0,-118.0,456.95084112320654
,0.0,,0,False,26.5,-118.0,422.6412664083294
,0.0,,0,False,27.0,-118.0,388.37362357699607
,0.0,,0,False,27.5,-118.0,354.1600846451309
,0.0,,0,False,28.0,-118.0,320.01800317311273
,0.0,,0,False,28.5,-118.0,285.9729741887752
,0.0,,0,False,29.0,-118.0,252.0643260378014
,0.0,,0,False,29.5,-118.0,218.35560423513382
,0.0,,0,False,30.0,-118.0,184.95615248109021
KEC-62,-6.68,183.66,0,False,30.5,-118.0,152.06988467838363
KEC-62,-1.34,151.42,0,False,31.0,-118.0,120.11904260038887
KEC-62,14.11,120.46,0,False,31.5,-118.0,90.10428445824074
KEC-62,28.29,92.09,0,False,32.0,-118.0,64.77532628356089
KEC-62,44.72,69.55,0,False,32.5,-118.0,50.200391685519826
KWO-37,52.75,88.71,2,True,33.0,-118.0,37.09798936471553
WNG-659,-0.72,39.82,0,False,36.0,-118.0,31.762841043112175
WNG-659,20.43,72.61,0,False,36.5,-118.0,61.417985132310754
WNG-634,-0.13,156.16,0,False,37.0,-118.0,33.40599648820939
WWF-59,23.92,52.16,0,False,38.0,-118.0,48.829376126654545
WZ-2519,60.32,52.18,1,True,38.5,-118.0,79.20704599481527
WWF-59,35.3,55.77,0,False,39.0,-118.0,52.96804676218592
WWG-20,1.51,79.76,0,False,39.5,-118.0,41.525670941240975
WZ-2521,58.29,65.92,3,True,40.0,-118.0,55.04596484388748
WXL-29,26.37,37.35,0,False,40.5,-118.0,35.18219489332827
WXL-29,66.54,35.87,1,True,41.5,-118.0,39.6568369857914
WXL-29,20.79,69.38,0,False,42.0,-118.0,72.94232925296458
WXK-68,18.38,129.34,0,False,42.5,-118.0,104.1370816559426
WXK-68,18.56,108.9,0,False,43.0,-118.0,80.81464738754754
KHB-30,29.9,56.9,0,False,43.5,-118.0,62.69959901757284
WXK-68,58.15,96.33,2,True,44.0,-118.0,50.915003399155594
KZZ-73,36.67,16.85,0,False,46.5,-118.0,33.908461536955
KZZ-73,43.69,46.65,0,False,47.0,-118.0,39.19646528786369
WXL-86,60.52,41.38,1,True,48.0,-118.0,31.243825291786763
WXL-86,17.76,84.86,0,False,49.0,-118.0,31.782400668310583
,0.0,,0,False,25.0,-117.5,523.4613711153823
,0.0,,0,False,25.5,-117.5,488.94784337209177
,0.0,,0,False,26.0,-117.5,454.4393818200054
,0.0,,0,False,26.5,-117.5,419.9372354330497
,0.0,,0,False,27.0,-117.5,385.44310010719505
,0.0,,0,False,27.5,-117.5,350.9593379838863
,0.0,,0,False,28.0,-117.5,316.48933980940683
,0.0,,0,False,28.5,-117.5,282.03815224138367
,0.0,,0,False,29.0,-117.5,247.6136269504068
,0.0,,0,False,29.5,-117.5,213.22867776189997
,0.0,,0,False,30.0,-117.5,178.90612520410613
WNG-637,-6.18,162.33,0,False,30.5,-117.5,144.69038014509997
KEC-62,3.78,142.27,0,False,31.0,-117.5,110.68054228334931
KEC-62,19.97,108.8,0,False,31.5,-117.5,77.14940467634791
KEC-62,40.89,76.31,0,False,32.0,-117.5,45.175775764229385
WNG-659,25.88,71.53,0,False,36.5,-117.5,60.71980833294656
WZ-2519,5.11,74.22,0,False,37.0,-117.5,55.43339834917527
WZ-2519,20.74,40.98,0,False,37.5,-117.5,50.00594196954197
WZ-2524,36.53,55.39,0,False,38.0,-117.5,65.69018877847739
WZ-2519,63.9,34.35,1,True,38.5,-117.5,92.28586920715765
WZ-2519,11.19,67.16,0,False,39.0,-117.5,75.82638342765107
WZ-2521,27.2,70.81,0,False,39.5,-117.5,68.17226321680108
WZ-2521,61.87,43.46,1,True,40.0,-117.5,67.68889398252485
WWF-59,29.03,156.47,0,False,40.5,-117.5,34.194389009813825
WXL-29,66.39,36.53,1,True,41.5,-117.5,38.79646658669924
WZ-2521,-6.23,115.13,0,False,42.0,-117.5,72.48175996921078
KHB-30,15.54,110.82,0,False,42.5,-117.5,87.89211667175384
KHB-30,22.41,91.1,0,False,43.0,-117.5,61.448172907001144
WXK-88,39.86,42.1,0,False,43.5,-117.5,43.26318391251101
KXI-82,31.26,70.97,0,False,45.5,-117.5,30.92962338693006
WXL-95,44.04,31.15,0,False,46.0,-117.5,35.86874631750398
WWG-99,2.7,62.61,0,False,49.0,-117.5,36.27622279394164
,0.0,,0,False,25.0,-117.0,523.0014852605232
,0.0,,0,False,25.5,-117.0,488.45766959886663
,0.0,,0,False,26.0,-117.0,453.91434314164206
,0.0,,0,False,26.5,-117.0,419.3716267774804
,0.0,,0,False,27.0,-117.0,384.8296847966254
,0.0,,0,False,27.5,-117.0,350.28874628721246
,0.0,,0,False,28.0,-117.0,315.74914057199226
,0.0,,0,False,28.5,-117.0,281.2113587527105
,0.0,,0,False,29.0,-117.0,246.67616693860447
,0.0,,0,False,29.5,-117.0,212.1448300218668
,0.0,,0,False,30.0,-117.0,177.61959633153256
WNG-637,-6.19,162.36,0,False,30.5,-117.0,143.10488329984227
WNG-637,-1.54,128.0,0,False,31.0,-117.0,108.61072127347205
KEC-62,8.09,104.27,0,False,31.5,-117.0,74.1657903305741
KEC-62,29.69,69.73,0,False,32.0,-117.0,39.897802747693824
WNG-659,31.6,39.43,0,False,35.5,-117.0,38.28705987314725
WNG-659,5.33,53.34,0,False,36.0,-117.0,45.00383462455252
WNG-634,18.35,91.36,0,False,36.5,-117.0,70.51041129174382
WZ-2519,28.77,73.73,0,False,37.0,-117.0,80.89995915488433
WZ-2519,30.78,40.08,0,False,37.5,-117.0,77.13333365324796
WZ-2519,72.42,12.79,1,True,38.0,-117.0,87.98293931821203
WZ-2519,61.3,33.29,1,True,38.5,-117.0,109.17482644570717
WZ-2521,15.46,97.2,0,False,39.0,-117.0,100.62540800774458
WWF-81,31.07,53.51,0,False,39.5,-117.0,94.82694355304172
WZ-2521,54.17,28.71,1,True,40.0,-117.0,76.76955169421589
WZ-2521,74.88,9.65,1,True,40.5,-117.0,49.71248599526377
WXL-29,65.1,40.03,2,True,41.0,-117.0,37.894890945166004
WXL-29,27.44,52.25,0,False,41.5,-117.0,52.7980923613782
WXL-29,23.15,79.03,0,False,42.0,-117.0,80.78476745703405
KHB-30,24.01,130.69,0,False,42.5,-117.0,74.51480784349255
KHB-30,20.17,114.27,0,False,43.0,-117.0,45.12881761557311
WWF-58,60.3,42.44,1,True,45.0,-117.0,43.597057988346585
WXL-95,46.34,52.92,0,False,45.5,-117.0,54.079517870971046
WWF-49,3.65,106.55,0,False,49.0,-117.0,51.56112366083268
,0.0,,0,False,25.0,-116.5,524.2878682980618
,0.0,,0,False,25.5,-116.5,489.82862081747146
,0.0,,0,False,26.0,-116.5,455.38260552006955
,0.0,,0,False,26.5,-116.5,420.95307079828376
,0.0,,0,False,27.0,-116.5,386.5444205207324
,0.0,,0,False,27.5,-116.5,352.1627764553964
,0.0,,0,False,28.0,-116.5,317.8169034405636
,0.0,,0,False,28.5,-116.5,283.5198018654566
,0.0,,0,False,29.0,-116.5,249.2916022800567
,0.0,,0,False,29.5,-116.5,215.16518978646718
,0.0,,0,False,30.0,-116.5,181.19808459795442
WNG-637,-7.0,167.63,0,False,30.5,-116.5,147.50038606176017
KEC-62,-3.15,141.47,0,False,31.0,-116.5,114.31059878101487
WXL-87,-48.7,145.08,0,False,31.5,-116.5,82.24593116070943
KEC-62,0.48,74.84,0,False,32.0,-116.5,52.77901722652222
KEC-62,17.72,44.42,0,False,32.5,-116.5,31.23469408066998
WNG-634,18.17,87.21,0,False,35.0,-116.5,32.315856426581036
WNG-659,19.3,67.54,0,False,35.5,-116.5,53.61010958476685
WNG-634,36.64,55.92,0,False,36.0,-116.5,69.91376291135332
WNG-634,56.47,66.84,1,True,36.5,-116.5,71.47487060755172
WZ-2524,26.52,97.18,0,False,37.0,-116.5,86.98324604315195
WZ-2519,8.63,54.99,0,False,37.5,-116.5,104.41944999550111
WZ-2519,62.64,39.65,2,True,38.0,-116.5,112.5237779052886
WWF-81,9.45,70.93,0,False,38.5,-116.5,129.63883049641632
WZ-2521,32.77,98.89,0,False,39.0,-116.5,126.22589891741212
WWF-81,64.21,26.95,1,True,39.5,-116.5,100.22533030628551
WZ-2521,63.97,33.94,1,True,40.0,-116.5,69.56068031513074
WZ-2521,68.36,20.46,1,True,40.5,-116.5,44.93531125932866
WZ-2521,40.12,45.52,0,False,41.0,-116.5,39.83213145897288
WNG-731,22.54,37.4,0,False,41.5,-116.5,59.505779068101155
WNG-731,31.88,20.9,0,False,42.0,-116.5,88.30506510082996
WXL-29,21.22,121.86,0,False,42.5,-116.5,59.74972793939571
WXK-68,62.72,55.93,1,True,43.0,-116.5,33.884930335092044
WWF-58,67.68,18.02,1,True,45.0,-116.5,56.31612788011501
WXK-98,32.01,57.7,0,False,45.5,-116.5,66.13780858016453
KXI-82,17.23,20.36,0,False,46.0,-116.5,36.00883647731428
WZ-2535,26.12,36.5,0,False,47.0,-116.5,30.03235168743496
WWG-99,50.87,29.08,1,True,49.0,-116.5,49.746968143088175
,0.0,,0,False,25.0,-116.0,523.5116605925003
,0.0,,0,False,25.5,-116.0,489.3495821894719
,0.0,,0,False,26.0,-116.0,455.24529312235757
,0.0,,0,False,26.5,-116.0,421.2128309735926
,0.0,,0,False,27.0,-116.0,387.27113242368233
,0.0,,0,False,27.5,-116.0,353.4463470000056
,0.0,,0,False,28.0,-116.0,319.77557717508665
,0.0,,0,False,28.5,-116.0,286.31316565116066
,0.0,,0,False,29.0,-116.0,253.14175388317105
,0.0,,0,False,29.5,-116.0,220.39277685636708
,0.0,,0,False,30.0,-116.0,187.8938126614823
WXL-87,-14.93,189.32,0,False,30.5,-116.0,153.86767190190557
WXL-87,-22.4,157.56,0,False,31.0,-116.0,120.13904071255872
KEC-62,-14.27,118.59,0,False,31.5,-116.0,87.05441279619956
WXL-87,-17.38,99.76,0,False,32.0,-116.0,55.77190615413541
WNG-712,55.77,79.75,1,True,32.5,-116.0,32.08571792345317
WNG-634,53.59,72.35,1,True,35.0,-116.0,58.95840452587443
WNG-634,60.26,42.61,1,True,35.5,-116.0,64.68374838168164
WNG-634,63.86,28.01,1,True,36.0,-116.0,44.21077894445888
WZ-2519,12.82,126.64,0,False,36.5,-116.0,45.2209074367095
WNG-634,-6.57,76.7,0,False,37.0,-116.0,67.24714575401313
WWF-81,3.46,134.71,0,False,37.5,-116.0,96.88311203406643
WWF-81,15.51,100.17,0,False,38.0,-116.0,128.46473439095305
WWF-81,23.7,65.62,0,False,38.5,-116.0,152.2425429486199
WWF-81,62.99,31.07,1,True,39.0,-116.0,127.61064524832732
WWF-81,81.96,3.47,1,True,39.5,-116.0,93.27836745902127
WWF-81,61.26,38.02,1,True,40.0,-116.0,59.19645551362406
WNG-700,39.43,63.04,0,False,41.5,-116.0,47.289074935746946
WXK-68,45.51,121.32,0,False,42.0,-116.0,79.77881529965455
WXK-68,57.84,86.81,1,True,42.5,-116.0,46.34958353684267
WWF-58,42.94,35.86,0,False,44.5,-116.0,49.89985180904832
WWF-58,27.08,6.46,0,False,45.0,-116.0,70.08105397160612
KXI-82,42.48,25.82,0,False,45.5,-116.0,78.03925007039012
KXI-82,71.82,11.18,1,True,46.0,-116.0,54.746619557706225
WZ-2535,38.47,10.32,0,False,46.5,-116.0,47.86588867892163
WZ-2535,-13.97,35.47,0,False,47.0,-116.0,50.72682036157323
WXL-86,28.78,59.4,0,False,47.5,-116.0,39.535694385048785
WWG-99,5.91,43.82,0,False,48.0,-116.0,32.30549564310355
WWG-99,34.34,29.35,0,False,49.0,-116.0,55.86318533502878
,0.0,,0,False,25.0,-115.5,519.8654636269631
,0.0,,0,False,25.5,-115.5,485.4643919948404
,0.0,,0,False,26.0,-115.5,451.0855133327913
,0.0,,0,False,26.5,-115.5,416.73432027174374
,0.0,,0,False,27.0,-115.5,382.4182736717694
,0.0,,0,False,27.5,-115.5,348.14776669042647
,0.0,,0,False,28.0,-115.5,313.93771357008984
,0.0,,0,False,28.5,-115.5,279.810288857803
,0.0,,0,False,29.0,-115.5,245.79991203106323
,0.0,,0,False,29.5,-115.5,211.96293322684645
,0.0,,0,False,30.0,-115.5,178.39804571853895
,0.0,,0,False,30.5,-115.5,145.2939425876291
WNG-637,5.78,163.49,0,False,31.0,-115.5,113.05611969697023
WXL-87,-17.75,114.23,0,False,31.5,-115.5,81.87024868346097
WNG-712,20.37,117.76,0,False,32.0,-115.5,47.32367433783273
WNG-712,14.23,36.86,0,False,34.0,-115.5,33.949776800301265
KQC-45,23.96,67.12,0,False,34.5,-115.5,40.39090425937906
KQC-45,30.44,46.05,0,False,35.0,-115.5,51.50161122171586
WNG-634,62.69,32.13,1,True,35.5,-115.5,39.920704996917074
WNG-634,34.3,71.51,0,False,37.0,-115.5,54.18963365463247
WNG-634,14.96,106.06,0,False,37.5,-115.5,86.7508403278532
WXL-69,15.4,93.56,0,False,38.0,-115.5,111.65915067342091
WWF-81,55.99,70.88,1,True,38.5,-115.5,135.06757777133478
WWF-81,25.13,40.97,0,False,39.0,-115.5,127.80519295858211
WXL-69,29.34,52.74,0,False,39.5,-115.5,93.54243629107553
WXL-28,16.02,66.3,0,False,40.0,-115.5,59.60867743653258
WNG-700,37.69,39.36,0,False,41.5,-115.5,47.7926515430974
WXK-68,41.21,124.92,0,False,42.0,-115.5,65.72636497381177
WXK-68,51.19,91.74,1,True,42.5,-115.5,44.84261704308614
WXK-68,51.6,34.19,1,True,44.0,-115.5,45.460611155279764
WXK-68,22.98,59.39,0,False,44.5,-115.5,65.60383149721228
WWF-58,6.64,30.85,0,False,45.0,-115.5,88.65680822682145
KXI-82,18.89,39.24,0,False,45.5,-115.5,82.8160573637907
KXI-82,25.0,31.47,0,False,46.0,-115.5,66.50470223864372
KXI-82,20.74,53.18,0,False,46.5,-115.5,66.1365276001476
WXL-86,1.03,98.66,0,False,47.0,-115.5,70.93140875598822
WXL-82,19.26,63.51,0,False,47.5,-115.5,61.85767579396082
WXL-82,-14.24,52.51,0,False,48.0,-115.5,52.58626259525174
WWG-99,11.97,35.49,0,False,48.5,-115.5,50.92743840932312
VBI-853,-7.87,37.16,0,False,49.0,-115.5,65.08962699018338
,0.0,,0,False,25.0,-115.0,504.4436696697861
,0.0,,0,False,25.5,-115.0,474.35474169769276
,0.0,,0,False,26.0,-115.0,444.91065269061085
,0.0,,0,False,26.5,-115.0,414.39087407368595
,0.0,,0,False,27.0,-115.0,379.8751807917552
,0.0,,0,False,27.5,-115.0,345.3657364086517
,0.0,,0,False,28.0,-115.0,310.8646220388977
,0.0,,0,False,28.5,-115.0,276.3749573330347
,0.0,,0,False,29.0,-115.0,241.90163974006146
,0.0,,0,False,29.5,-115.0,207.45281884388004
,0.0,,0,False,30.0,-115.0,173.04312542998926
WNG-712,-17.36,225.49,0,False,30.5,-115.0,138.70168330156258
KIG-78,-21.0,192.31,0,False,31.0,-115.0,104.49580434901412
WXL-87,12.78,107.74,0,False,31.5,-115.0,70.62274271953925
WXL-87,32.18,73.41,0,False,32.0,-115.0,37.98358778372364
KQC-45,25.96,87.4,0,False,34.0,-115.0,34.119948195393995
KXI-84,38.73,42.28,0,False,34.5,-115.0,30.74253276953144
WWF-51,22.65,62.57,0,False,37.0,-115.0,49.44791834005097
WWF-51,26.33,65.96,0,False,37.5,-115.0,67.80978758030173
WXL-69,10.31,83.05,0,False,38.0,-115.0,92.04068049658063
WXL-69,24.26,50.33,0,False,38.5,-115.0,116.49837508607628
WXL-69,19.76,23.58,0,False,39.0,-115.0,129.8220955722427
WWF-81,58.37,53.39,1,True,39.5,-115.0,98.59023928763895
WWF-81,14.34,65.29,0,False,40.0,-115.0,70.52072594097571
WWF-81,12.01,89.79,0,False,40.5,-115.0,46.52974410286572
WNG-700,32.77,54.89,0,False,41.0,-115.0,41.60937915501922
WNG-700,66.21,21.37,1,True,41.5,-115.0,60.700732796630746
WNG-700,68.21,16.96,1,True,42.0,-115.0,47.59531710073636
WXL-35,35.35,35.08,0,False,43.0,-115.0,31.308205348294265
WNG-700,44.62,118.75,0,False,43.5,-115.0,35.04117875206657
WZ-2520,-5.22,37.85,0,False,44.0,-115.0,48.45794432473975
WXK-68,2.11,74.89,0,False,44.5,-115.0,76.52055400876888
KPS-509,7.81,49.42,0,False,45.0,-115.0,95.58236007755625
KXI-82,-9.71,59.81,0,False,45.5,-115.0,65.84838024921336
KXI-82,19.98,54.87,0,False,46.0,-115.0,43.851407416041454
WXL-25,20.74,60.87,0,False,46.5,-115.0,43.55224237398658
WXL-82,-2.55,75.94,0,False,47.0,-115.0,47.6315962446157
WXL-82,10.88,46.07,0,False,47.5,-115.0,42.02555598875467
WXL-82,20.26,29.4,0,False,48.0,-115.0,34.468452907149334
VBI-853,23.77,49.81,0,False,49.0,-115.0,48.84614432618845
,0.0,,0,False,25.0,-114.5,490.24166607570436
,0.0,,0,False,25.5,-114.5,459.29111005381344
,0.0,,0,False,26.0,-114.5,428.8875101110746
,0.0,,0,False,26.5,-114.5,399.1558722825885
,0.0,,0,False,27.0,-114.5,370.2581090774828
,0.0,,0,False,27.5,-114.5,342.4054153906843
,0.0,,0,False,28.0,-114.5,310.6384274843606
,0.0,,0,False,28.5,-114.5,276.12175616024285
,0.0,,0,False,29.0,-114.5,241.61375189974268
,0.0,,0,False,29.5,-114.5,207.11874680870622
,0.0,,0,False,30.0,-114.5,172.6445329156283
WXL-87,-13.51,177.41,0,False,30.5,-114.5,138.20666954878084
WXL-87,-8.42,143.11,0,False,31.0,-114.5,103.84132880519896
WXL-87,0.0,108.96,0,False,31.5,-114.5,69.65593246859113
WXL-87,31.28,75.19,0,False,32.0,-114.5,36.16442435655908
WWF-51,-0.82,41.58,0,False,37.5,-114.5,50.313949146721264
WXL-69,48.27,80.63,0,False,38.0,-114.5,72.57260320121006
WXL-69,59.59,46.26,1,True,38.5,-114.5,94.00802174565156
WXL-69,70.61,12.86,1,True,39.0,-114.5,116.14338665700772
WXL-69,18.09,24.03,0,False,39.5,-114.5,88.57288980482532
WXL-69,21.0,58.11,0,False,40.0,-114.5,55.78482460365147
WNG-700,26.38,26.4,0,False,41.5,-114.5,56.86958228813448
WNG-700,54.48,22.94,1,True,42.0,-114.5,38.95110922906335
WZ-2520,24.73,23.89,0,False,44.0,-114.5,35.07050383325646
KPS-509,29.94,50.68,0,False,44.5,-114.5,68.89548386750373
KPS-509,3.39,26.01,0,False,45.0,-114.5,88.08073234156042
KPS-509,4.93,34.22,0,False,45.5,-114.5,54.50121372236322
WXL-82,3.28,68.57,0,False,49.0,-114.5,39.67673785493511
,0.0,,0,False,25.0,-114.0,477.55694327247886
,0.0,,0,False,25.5,-114.0,445.7872920469221
,0.0,,0,False,26.0,-114.0,414.4602680834006
,0.0,,0,False,26.5,-114.0,383.6843069813845
,0.0,,0,False,27.0,-114.0,353.6033252225614
,0.0,,0,False,27.5,-114.0,324.4107077724087
,0.0,,0,False,28.0,-114.0,296.3690864314557
,0.0,,0,False,28.5,-114.0,269.8375373677156
,0.0,,0,False,29.0,-114.0,244.94898432649214
,0.0,,0,False,29.5,-114.0,210.9805620468337
,0.0,,0,False,30.0,-114.0,177.23571875446154
WXL-87,-7.54,182.94,0,False,30.5,-114.0,143.87186060573305
WXL-30,-0.53,213.38,0,False,31.0,-114.0,111.23234421989059
WXL-87,4.82,117.66,0,False,31.5,-114.0,80.20639874977707
WXL-87,23.92,87.26,0,False,32.0,-114.0,52.35041138389566
WXL-87,57.17,61.4,1,True,32.5,-114.0,32.69221174685514
WXL-30,15.46,190.64,0,False,33.0,-114.0,42.23672524151976
WXL-87,32.08,56.94,0,False,33.5,-114.0,36.54834793093208
KQC-45,19.25,95.98,0,False,34.0,-114.0,38.89550597766507
WWF-51,35.44,79.96,0,False,36.0,-114.0,52.94808605848815
WXM-24,29.7,52.79,0,False,38.0,-114.0,53.97371021819574
WXL-69,27.34,56.52,0,False,38.5,-114.0,72.61507841177414
WXL-69,47.86,34.83,0,False,39.0,-114.0,99.74683400434553
WXM-24,28.11,77.81,0,False,39.5,-114.0,85.82479818216149
KXI-30,30.78,52.12,0,False,40.0,-114.0,51.34370098801265
WNG-700,19.1,47.65,0,False,41.5,-114.0,52.621204010854896
WNG-700,19.77,45.69,0,False,42.0,-114.0,38.58594193821128
WZ-2520,60.71,49.99,3,True,43.0,-114.0,31.084080559999
WZ-2520,15.98,30.84,0,False,44.0,-114.0,36.83688482513879
KPS-509,59.87,44.59,1,True,44.5,-114.0,69.8035316973148
KPS-509,72.73,10.05,1,True,45.0,-114.0,86.87720791408127
WNG-638,1.74,72.88,0,False,45.5,-114.0,52.551615563680656
WXL-82,-8.62,70.29,0,False,49.0,-114.0,42.44511259234932
,0.0,,0,False,25.0,-113.5,466.51350911039543
,0.0,,0,False,25.5,-113.5,433.98915981337865
,0.0,,0,False,26.0,-113.5,401.80113940736726
,0.0,,0,False,26.5,-113.5,370.0372270002833
,0.0,,0,False,27.0,-113.5,338.81672446574663
,0.0,,0,False,27.5,-113.5,308.30476240811754
,0.0,,0,False,28.0,-113.5,278.7341227614896
,0.0,,0,False,28.5,-113.5,250.43847008535914
,0.0,,0,False,29.0,-113.5,223.9017089935822
,0.0,,0,False,29.5,-113.5,199.82581299876523
,0.0,,0,False,30.0,-113.5,179.2053803687121
,0.0,,0,False,30.5,-113.5,155.02325638490947
WXL-30,10.39,187.89,0,False,31.0,-113.5,125.25245747360997
WXL-30,1.32,171.71,0,False,31.5,-113.5,97.66809006372836
WWG-42,-1.92,178.91,0,False,32.0,-113.5,73.92869853411892
WWG-42,5.73,163.99,0,False,32.5,-113.5,61.470780013923815
WXL-30,17.24,162.29,0,False,33.0,-113.5,57.82884641589193
KEC-94,-2.71,83.5,0,False,33.5,-113.5,49.62096232057465
KQC-45,54.53,111.46,1,True,34.0,-113.5,57.830167517138904
KXI-84,44.95,44.58,0,False,34.5,-113.5,46.208366461934965
KXI-84,13.59,51.11,0,False,35.0,-113.5,32.82310305722992
KXI-83,61.68,36.21,1,True,35.5,-113.5,35.08004641346408
KQC-45,6.54,87.07,0,False,36.0,-113.5,61.406978192137146
WWF-51,42.65,49.83,0,False,36.5,-113.5,40.088037202214096
WXM-24,71.49,11.61,1,True,38.5,-113.5,56.43663575286091
WXM-24,61.91,35.12,3,True,39.0,-113.5,77.44624142185768
WXM-24,22.37,68.69,0,False,39.5,-113.5,89.93098975582878
KXI-30,29.13,58.85,0,False,40.0,-113.5,59.54724942888854
KXI-30,44.78,32.41,0,False,40.5,-113.5,34.589482101908686
KXI-30,53.17,32.01,1,True,41.0,-113.5,35.12748268532897
KXI-30,21.15,58.19,0,False,41.5,-113.5,60.48469407785077
WXL-33,33.81,112.05,0,False,42.0,-113.5,40.02584838654959
WXL-33,53.79,41.93,1,True,43.5,-113.5,40.15120332242281
WXL-33,20.55,54.16,0,False,44.0,-113.5,52.24189195447858
WNG-638,-2.89,48.34,0,False,44.5,-113.5,78.95078578612058
WNG-638,26.78,37.76,0,False,45.0,-113.5,74.51980360340546
KPS-509,23.36,34.79,0,False,45.5,-113.5,49.25315779945683
KPS-509,16.99,63.97,0,False,46.0,-113.5,36.08911126179203
WXL-25,18.92,43.77,0,False,46.5,-113.5,35.08307244520359
WXL-82,5.54,53.49,0,False,47.5,-113.5,32.699263977819754
WXL-82,26.31,39.96,0,False,48.0,-113.5,36.72888790279294
WNG-533,-1.36,22.99,0,False,48.5,-113.5,32.94690763539638
XKA-598,26.84,47.68,0,False,49.0,-113.5,53.76470463949017
,0.0,,0,False,25.0,-113.0,457.23049922832445
,0.0,,0,False,25.5,-113.0,424.0393224152743
,0.0,,0,False,26.0,-113.0,391.08209326466607
,0.0,,0,False,26.5,-113.0,358.423353170513
,0.0,,0,False,27.0,-113.0,326.1527812311804
,0.0,,0,False,27.5,-113.0,294.3980535255276
,0.0,,0,False,28.0,-113.0,263.34584128637874
,0.0,,0,False,28.5,-113.0,233.27685622171327
,0.0,,0,False,29.0,-113.0,204.62500527846922
,0.0,,0,False,29.5,-113.0,178.07564621338523
,0.0,,0,False,30.0,-113.0,154.71496634720276
WXL-30,-3.86,186.98,0,False,30.5,-113.0,136.1937885790404
WXL-30,-4.91,163.71,0,False,31.0,-113.0,124.68768016608178
WXL-87,-17.87,151.34,0,False,31.5,-113.0,118.29394392892677
WWG-42,2.12,154.4,0,False,32.0,-113.0,92.16174049033506
WXL-30,15.98,128.99,0,False,32.5,-113.0,64.31554556888204
WWG-41,22.18,111.02,0,False,33.0,-113.0,36.27632864335709
WWG-41,25.14,91.44,0,False,34.0,-113.0,38.41212283955033
KXI-84,17.4,72.74,0,False,34.5,-113.0,31.920786390303174
KXI-83,7.31,51.65,0,False,35.0,-113.0,37.31366331016735
KXI-83,57.63,58.28,1,True,35.5,-113.0,60.53967496631991
WWF-52,53.6,47.49,1,True,36.0,-113.0,67.5391698338691
KJY-61,42.57,106.67,0,False,36.5,-113.0,32.998948310127304
WXM-24,68.97,15.56,1,True,38.5,-113.0,50.73461847761404
WXM-24,61.57,36.6,1,True,39.0,-113.0,51.478394191711615
WXM-24,30.84,69.46,0,False,39.5,-113.0,63.79459200487667
KXI-30,28.83,74.8,0,False,40.0,-113.0,50.61419948139183
WWF-46,18.94,48.45,0,False,41.0,-113.0,38.13756112768537
WWF-46,35.4,78.19,0,False,41.5,-113.0,43.82934592254538
WXM-22,33.85,68.89,0,False,42.0,-113.0,46.03496153106586
WXL-33,51.66,71.21,1,True,42.5,-113.0,35.2685009943077
WXL-33,68.28,16.87,1,True,43.5,-113.0,39.09119488234395
WNG-605,47.45,115.52,0,False,44.0,-113.0,58.68798108283311
WNG-638,9.54,33.01,0,False,44.5,-113.0,75.9957056835994
WNG-638,71.8,13.75,1,True,45.0,-113.0,64.50087236788902
WNG-638,17.68,40.93,0,False,45.5,-113.0,32.33092138535289
WXK-66,31.27,65.18,0,False,46.5,-113.0,44.45323143751548
WXK-66,13.65,62.04,0,False,47.0,-113.0,48.45627229225876
WXK-66,34.03,76.4,0,False,47.5,-113.0,54.84496175457281
WNG-533,1.11,41.2,0,False,48.0,-113.0,57.1769857951294
