yr,mo,dy,st,mag,slat,slon,len,wid
1990,10,18,VA,3,37.62,-77.1,5.0,430
1990,10,18,NJ,3,40.48,-74.77,0.5,100
1990,11,27,MO,3,38.88,-92.45,1.0,50
1990,11,27,MO,3,38.95,-92.33,12.0,50
1990,12,21,MS,3,33.75,-89.95,3.5,440
1990,12,21,LA,3,31.8,-91.5,18.0,300
1990,12,21,MS,3,33.18,-89.93,20.0,880
1990,12,21,MS,3,32.7,-90.07,11.0,880
1990,1,19,TX,3,31.22,-94.95,13.0,100
1990,3,13,KS,5,37.77,-98.02,48.0,1320
1990,3,13,IA,3,41.6,-90.28,15.5,250
1990,3,13,IA,4,42.23,-91.42,19.0,200
1990,3,13,NE,3,40.53,-99.0,32.0,200
1990,3,13,NE,4,40.05,-98.53,131.0,440
1990,3,13,OK,3,36.73,-97.98,19.0,200
1990,3,13,KS,5,38.15,-97.43,22.0,1320
1990,3,13,NE,3,40.88,-98.47,27.0,200
1990,3,13,OK,3,36.95,-97.83,22.0,200
1990,3,13,KS,3,38.15,-97.73,18.0,200
1990,3,13,OK,3,34.27,-97.75,22.0,200
1990,3,13,NE,3,40.32,-97.67,25.0,180
1990,3,13,NE,3,40.02,-97.62,13.0,150
1990,3,13,IA,3,42.02,-93.38,9.0,100
1990,3,14,TX,3,31.07,-97.5,9.0,50
1990,4,25,TX,4,32.78,-97.83,10.0,880
1990,4,25,KS,3,38.62,-99.73,37.0,500
1990,4,27,TX,3,31.6,-96.5,4.0,100
1990,5,14,TX,3,32.88,-99.88,0.2,10
1990,5,15,OK,3,36.12,-97.15,7.0,440
1990,5,24,KS,3,38.45,-98.55,26.0,1320
1990,5,24,KS,3,38.5,-98.18,60.0,400
1990,5,26,OK,3,35.47,-98.33,3.0,200
1990,5,31,TX,3,36.17,-101.05,14.0,1407
1990,5,4,VA,3,37.32,-77.82,8.0,500
1990,6,15,NE,4,40.15,-101.23,28.0,2640
1990,6,28,IA,3,42.63,-93.17,9.0,90
1990,6,1,TX,4,31.08,-102.35,22.0,1233
1990,6,1,NE,3,41.27,-99.83,25.0,50
1990,6,2,IL,4,38.57,-88.47,23.0,300
1990,6,2,IL,4,38.95,-88.27,12.5,200
1990,6,2,IN,3,38.65,-87.05,7.0,200
1990,6,2,IL,4,38.25,-88.47,106.0,300
1990,6,2,IN,4,38.78,-86.53,11.0,400
1990,6,2,IN,4,38.47,-87.48,13.0,200
1990,6,2,IN,4,38.85,-86.28,18.0,200
1990,6,2,IN,3,38.75,-86.1,41.0,150
1990,6,2,IN,3,38.37,-85.95,12.0,300
1990,6,2,IN,4,39.22,-84.92,33.0,1350
1990,6,2,KY,3,38.4,-85.5,10.0,73
1990,6,2,IN,3,38.57,-85.63,17.0,440
1990,6,6,CO,3,39.13,-103.88,7.0,500
1990,6,6,CO,3,39.17,-103.7,7.0,500
1990,8,28,IL,5,41.68,-88.35,16.4,600
1990,9,14,MI,3,42.48,-83.47,24.0,90
1991,11,19,IL,3,37.73,-88.93,1.5,70
1991,11,29,MO,4,37.1,-93.3,10.0,400
1991,2,19,TX,3,31.5,-94.25,5.0,300
1991,3,21,OK,3,34.77,-96.78,11.0,350
1991,3,22,MS,3,34.72,-89.17,23.0,500
1991,3,22,IA,3,41.9,-93.63,43.0,70
1991,3,22,TN,3,35.05,-88.72,22.0,200
1991,3,26,KS,3,37.8,-98.5,26.0,220
1991,3,26,KS,4,37.97,-98.05,13.0,300
1991,3,26,OK,3,36.7,-98.0,67.0,500
1991,3,26,KS,3,37.25,-96.75,15.0,200
1991,3,27,IL,3,41.58,-88.1,15.0,200
1991,3,27,MI,3,44.33,-83.97,35.0,100
1991,3,27,MI,3,44.48,-84.05,21.0,100
1991,3,27,MI,3,42.38,-84.9,2.0,400
1991,3,27,MI,3,41.72,-84.6,5.0,400
1991,3,27,IN,3,41.53,-85.07,21.0,200
1991,3,29,GA,3,33.83,-84.65,5.0,1320
1991,4,11,KS,3,39.43,-99.42,6.0,400
1991,4,12,OK,3,36.52,-97.92,9.0,800
1991,4,12,OK,3,36.65,-97.82,9.5,500
1991,4,24,TX,3,33.15,-99.77,3.5,200
1991,4,26,KS,3,39.95,-96.95,24.0,200
1991,4,26,NE,3,40.6,-96.4,14.0,350
1991,4,26,KS,5,37.47,-97.48,46.0,440
1991,4,26,OK,3,36.4,-97.77,6.0,350
1991,4,26,OK,4,36.43,-97.55,66.0,1500
1991,4,26,KS,4,37.07,-97.15,25.0,500
1991,4,26,TX,3,32.05,-95.3,3.0,200
1991,4,26,KS,3,37.47,-96.42,14.0,200
1991,4,26,IA,3,42.02,-95.35,7.7,150
1991,4,26,OK,4,36.17,-96.52,32.0,1700
1991,4,26,KS,3,37.75,-96.08,15.0,50
1991,4,26,OK,4,36.45,-95.72,4.0,1300
1991,5,10,TX,3,33.83,-102.57,8.5,450
1991,5,11,SD,3,44.2,-103.22,2.0,500
1991,5,15,OK,3,36.65,-99.98,11.5,900
1991,5,15,TX,3,35.07,-100.25,15.0,450
1991,5,16,KS,3,37.93,-100.15,22.0,880
1991,5,16,KS,3,37.5,-97.45,20.0,200
1991,5,26,OK,3,36.43,-99.33,12.5,1000
1991,5,27,NE,3,41.88,-96.47,6.0,1760
1991,5,28,MI,3,45.48,-87.73,10.0,150
1991,5,2,NE,3,40.75,-101.83,13.0,173
1991,6,9,NE,3,41.8,-103.52,3.5,150
1991,7,5,MN,3,46.47,-94.35,6.0,43
1992,10,3,FL,3,27.83,-82.7,2.6,500
1992,11,21,TX,3,30.02,-95.08,32.0,300
1992,11,21,TX,4,29.73,-95.28,30.0,1800
1992,11,21,LA,3,30.22,-93.03,6.0,73
1992,11,21,LA,3,31.47,-91.72,3.0,100
1992,11,21,LA,3,31.82,-91.6,38.0,200
1992,11,21,MS,3,31.43,-89.92,27.0,880
1992,11,21,MS,4,31.97,-90.23,128.0,880
1992,11,22,MS,4,31.85,-89.52,40.0,1760
1992,11,22,GA,4,33.92,-84.67,20.0,867
1992,11,22,GA,3,34.57,-83.93,10.0,867
1992,11,22,IN,3,39.25,-86.65,5.3,867
1992,11,22,IN,3,39.72,-86.9,12.0,867
1992,11,22,IN,3,39.4,-86.52,15.0,867
1992,11,22,IN,3,39.87,-86.12,9.0,433
1992,11,22,GA,4,33.18,-83.45,32.0,867
1992,11,22,KY,4,38.6,-85.07,26.7,60
1992,11,22,IN,3,39.43,-85.88,10.0,50
1992,11,22,OH,3,39.78,-84.75,20.0,500
1992,11,22,GA,3,33.68,-82.48,67.0,400
1992,11,23,NC,3,36.08,-79.18,5.5,1200
1992,11,23,NC,3,35.47,-78.68,160.0,100
1992,11,3,LA,3,32.45,-93.1,7.0,300
1992,2,18,OH,4,40.73,-84.57,2.8,40
1992,3,10,MS,3,32.25,-88.78,20.0,1760
1992,3,10,AL,3,32.58,-87.82,18.0,440
1992,3,9,MS,4,33.05,-90.88,20.0,880
1992,5,11,OK,3,34.65,-96.43,12.0,150
1992,5,11,OK,4,34.75,-95.95,10.0,400
1992,6,15,KS,4,39.42,-98.22,3.0,100
1992,6,15,KS,3,39.42,-98.2,2.0,100
1992,6,15,NE,3,40.48,-97.33,21.0,500
1992,6,15,KS,3,39.28,-97.83,3.0,800
1992,6,15,NE,3,40.77,-96.95,14.0,500
1992,6,15,KS,4,38.37,-97.67,6.0,73
1992,6,16,SD,3,44.08,-97.53,3.0,73
1992,6,16,SD,3,44.35,-97.17,4.0,100
1992,6,16,MN,5,43.8,-96.02,16.0,280
1992,6,16,SD,3,44.05,-99.43,2.0,73
1992,6,16,MN,4,43.95,-95.9,7.0,160
1992,6,16,MN,3,44.78,-95.85,6.0,23
1992,6,16,MN,3,44.1,-95.82,12.0,80
1992,6,16,MN,3,44.23,-95.58,16.0,90
1992,6,16,MN,3,44.35,-95.37,13.0,80
1992,6,16,IA,3,41.65,-95.8,26.0,200
1992,6,16,MN,3,44.78,-95.8,2.5,100
1992,6,16,MN,3,45.02,-94.23,10.0,120
1992,6,17,WI,3,42.88,-89.53,16.0,400
1992,6,27,TX,3,35.7,-101.95,5.0,300
1992,6,27,TX,4,35.68,-101.73,20.0,1583
1992,7,12,OH,3,41.23,-82.0,7.0,300
1992,7,12,OH,3,41.13,-81.48,8.0,100
1992,7,13,IA,3,42.18,-91.13,5.0,73
1992,7,30,IN,3,39.37,-86.13,7.0,200
1992,7,2,OK,3,36.4,-95.83,4.0,100
1992,8,25,LA,3,30.07,-90.45,9.0,150
1992,8,29,WI,3,44.07,-89.52,28.0,800
1993,2,21,TN,3,36.17,-85.6,10.0,100
1993,2,21,TN,3,36.02,-84.25,16.0,150
1993,2,21,TN,3,35.83,-84.42,30.0,100
1993,2,21,TN,3,35.43,-84.5,19.0,73
1993,2,21,AL,3,34.0,-85.65,19.0,100
1993,2,21,GA,3,33.95,-85.38,9.0,880
1993,2,21,GA,3,33.93,-84.7,8.0,880
1993,4,24,OK,4,36.15,-95.83,5.5,250
1993,4,24,OK,3,36.13,-95.82,8.0,250
1993,5,5,OK,3,36.5,-101.38,12.0,500
1993,5,5,OK,3,36.88,-101.35,18.5,1200
1993,5,5,NE,3,42.48,-102.68,13.0,250
1993,5,5,KS,4,37.12,-101.27,23.0,880
1993,5,7,KS,4,38.9,-98.52,25.5,880
1993,5,7,SD,3,43.6,-97.3,10.0,100
1993,5,7,NE,3,40.27,-98.45,75.0,2633
1993,6,19,IA,3,42.42,-91.53,9.0,200
1993,6,19,IA,3,42.32,-90.72,14.0,300
1993,6,29,WY,3,44.37,-104.05,3.0,150
1993,6,30,OH,3,39.2,-83.62,15.0,400
1993,6,6,NE,3,40.53,-99.63,60.0,1760
1993,6,6,NE,3,40.78,-99.17,50.0,880
1993,6,6,NE,3,40.72,-99.48,10.0,880
1993,6,7,SD,3,44.65,-98.62,5.0,400
1993,6,7,SD,3,43.8,-97.28,5.0,250
1993,6,7,SD,4,43.72,-96.92,54.0,800
1993,6,7,SD,4,43.88,-97.28,10.0,500
1993,6,7,SD,3,43.88,-96.97,6.0,100
1993,6,7,SD,3,44.0,-96.97,6.0,100
1993,6,8,OK,3,36.83,-97.07,11.5,150
1993,7,21,CO,3,39.68,-103.3,12.0,150
1993,7,24,NE,3,40.3,-97.07,9.0,1760
1993,7,7,CO,3,39.23,-102.48,9.0,500
1993,8,11,UT,3,40.23,-110.32,17.0,880
1993,8,6,VA,4,37.2,-77.43,1.0,250
1993,8,6,VA,3,37.58,-76.58,2.9,100
1994,11,27,TN,3,35.77,-89.47,16.0,100
1994,11,27,TN,3,36.42,-88.73,6.0,300
1994,11,27,TN,3,35.07,-89.83,16.0,200
1994,11,27,MS,3,31.88,-89.75,40.0,200
1994,3,27,AL,4,33.72,-86.15,50.0,880
1994,3,27,GA,4,34.13,-85.03,49.0,1760
1994,3,27,AL,3,34.43,-85.98,23.0,700
1994,3,27,GA,3,34.5,-84.22,44.0,2613
1994,3,27,GA,3,34.3,-84.95,40.0,2613
1994,3,27,GA,3,34.57,-84.03,23.0,1320
1994,3,27,GA,3,34.7,-83.42,28.0,1760
1994,3,27,GA,3,34.08,-85.33,21.0,880
1994,3,27,SC,3,35.15,-81.07,18.5,200
1994,4,14,IA,3,41.27,-94.7,14.0,130
1994,4,15,TN,3,35.32,-85.0,15.0,880
1994,4,25,TX,4,32.6,-96.75,6.0,800
1994,4,26,IN,4,40.48,-86.95,14.0,100
1994,5,13,TX,3,30.57,-98.27,3.5,880
1994,5,29,TX,3,32.62,-99.1,2.0,400
1994,5,29,TX,3,33.33,-98.82,7.0,600
1994,6,18,IA,3,43.1,-93.62,6.0,173
1994,6,26,TN,3,35.15,-87.95,38.0,880
1994,6,26,AL,3,34.82,-87.02,3.0,300
1994,6,4,NE,3,42.57,-102.75,12.0,500
1994,7,19,IA,3,43.3,-92.25,23.0,150
1994,7,27,PA,3,39.73,-75.78,4.0,100
1994,7,27,PA,3,40.23,-75.52,2.0,100
1994,7,5,WI,4,44.28,-87.82,3.5,150
1994,7,5,IA,3,42.33,-96.3,1.8,150
1994,8,16,SC,3,33.93,-81.23,8.0,440
1994,8,16,SC,3,33.92,-81.25,0.3,73
1994,8,16,SC,3,34.63,-81.52,30.0,250
1994,8,27,WI,3,44.65,-91.42,10.0,700
1994,8,27,WI,3,44.1,-89.92,10.5,850
1994,8,7,IA,3,43.47,-95.85,4.5,73
1995,11,11,MS,3,32.52,-90.4,15.0,200
1995,11,11,MS,3,31.73,-89.67,7.0,400
1995,11,2,SC,3,33.82,-81.1,1.5,250
1995,11,7,SC,4,34.1436,-79.3545,0.7,100
1995,2,16,AL,3,34.25,-86.58,14.0,703
1995,5,13,IL,4,40.58,-91.31,50.0,1000
1995,5,13,IL,4,40.37,-90.3,7.0,880
1995,5,13,IL,3,40.42,-89.93,25.0,880
1995,5,14,TX,3,31.47,-100.15,5.0,100
1995,5,15,KS,3,37.97,-100.62,6.0,900
1995,5,16,KS,3,37.88,-100.9,10.0,800
1995,5,16,KS,3,38.08,-99.63,7.0,1000
1995,5,17,MO,3,37.83,-94.47,14.0,400
1995,5,18,TN,4,35.0,-87.48,29.0,1000
1995,5,18,AL,4,34.83,-87.03,39.0,1300
1995,5,18,TN,3,35.8,-85.2,9.0,100
1995,5,27,IA,4,42.07,-94.9,36.0,400
1995,5,27,IA,4,41.07,-94.42,57.0,500
1995,5,27,IA,4,41.78,-94.65,30.0,250
1995,5,27,MO,3,40.57,-94.0,30.4,150
1995,5,29,MA,4,42.2,-73.43,11.5,300
1995,5,7,TX,3,33.52,-97.53,26.0,880
1995,5,7,TX,3,33.8,-97.43,34.1,880
1995,5,9,IA,3,41.58,-90.87,10.0,73
1995,5,9,IL,3,39.88,-89.73,50.0,880
1995,5,9,IL,3,41.3,-89.8,22.0,300
1995,6,2,TX,3,34.6,-102.78,10.0,500
1995,6,8,TX,4,35.5,-101.02,3.0,200
1995,6,8,TX,4,35.25,-100.6,29.0,600
1995,6,8,TX,4,35.5,-100.22,15.0,2200
1995,7,27,IA,3,42.6,-91.68,20.0,150
1995,7,4,MO,3,39.4,-92.43,26.0,23
1996,3,18,AL,3,32.65,-86.02,24.0,440
1996,3,5,AR,3,36.0,-92.0,46.5,150
1996,3,6,AL,3,32.42,-87.23,19.0,400
1996,4,14,AR,4,35.82,-92.35,44.0,880
1996,4,19,IL,3,40.32,-89.35,9.4,880
1996,4,19,IL,3,39.82,-89.18,14.5,440
1996,4,19,IL,3,40.07,-88.25,4.0,220
1996,4,19,IL,3,40.12,-87.95,2.0,1500
1996,4,19,IL,3,38.15,-88.75,17.0,400
1996,4,19,MO,3,37.73,-89.87,11.5,175
1996,4,21,OK,3,35.38,-94.45,10.1,1050
1996,4,21,AR,3,35.77,-93.77,15.0,1050
1996,5,17,SD,3,45.18,-96.58,18.0,200
1996,5,26,KS,3,37.1,-101.1,13.0,200
1996,5,26,KS,3,37.57,-100.75,28.0,900
1996,5,27,AR,3,33.97,-93.35,26.0,440
1996,5,27,AR,3,34.02,-92.9,15.0,440
1996,5,28,KY,4,38.15,-85.75,30.0,850
1996,5,30,CO,3,39.92,-103.18,0.5,1320
1996,5,31,SD,3,45.47,-98.48,32.0,400
1996,6,21,MI,3,43.33,-83.75,1.0,100
1996,7,18,WI,5,43.7,-88.62,13.3,400
1996,7,19,MD,3,39.5,-76.98,2.2,350
1997,11,21,AL,3,30.82,-88.07,1.0,300
1997,11,1,FL,3,29.02,-80.93,3.0,400
1997,1,24,TN,4,35.78,-86.5,6.5,300
1997,3,28,KY,3,37.37,-85.92,9.0,1200
1997,3,28,KY,3,37.43,-85.78,2.0,1200
1997,3,28,KY,3,36.88,-85.72,15.0,500
1997,3,29,TN,3,35.05,-85.32,8.0,100
1997,3,29,TN,3,35.15,-84.9,4.0,100
1997,3,1,MS,3,34.07,-89.43,5.0,400
1997,3,1,MS,3,34.17,-89.37,5.0,400
1997,3,1,MS,3,34.27,-89.23,10.0,400
1997,3,1,MS,3,34.38,-89.03,30.0,400
1997,3,1,AR,3,33.68,-93.57,18.0,880
1997,3,1,AR,4,33.9,-93.33,27.0,1053
1997,3,1,AR,3,35.07,-92.02,13.0,100
1997,3,1,AR,4,34.15,-93.0,24.0,527
1997,3,1,AR,4,34.52,-92.52,14.0,1407
1997,3,1,AR,4,34.62,-92.35,11.0,1407
1997,3,1,AR,3,35.83,-90.98,5.0,200
1997,3,1,AR,3,35.93,-90.9,5.0,200
1997,3,1,AR,3,35.98,-90.83,15.0,200
1997,3,1,AR,3,35.38,-91.02,3.0,200
1997,3,1,AR,3,35.43,-90.98,1.0,200
1997,3,1,AR,4,35.77,-90.18,20.0,200
1997,3,1,TN,4,35.95,-89.67,15.0,200
1997,3,1,TN,4,36.1,-89.17,10.0,200
1997,5,26,OK,3,35.17,-95.88,5.0,440
1997,5,27,TX,3,31.32,-97.33,3.7,150
1997,5,27,TX,3,31.17,-97.47,1.4,273
1997,5,27,TX,5,30.82,-97.62,5.1,650
1997,5,27,TX,3,30.55,-97.82,9.2,200
1997,5,27,TX,4,30.37,-98.02,5.6,440
1997,5,2,MS,3,33.17,-90.23,20.0,200
1997,6,11,TX,3,35.33,-100.45,9.0,600
1997,7,1,MN,3,45.12,-94.02,5.0,800
